0.000000 -0.000000 0.000999 0.001476
0.000006 -0.000001 0.000999 0.001999
0.000012 -0.000001 0.001000 0.002574
0.000018 -0.000001 0.001005 0.003205
0.000024 -0.000002 0.001016 0.003902
0.000030 -0.000002 0.001034 0.004672
0.000036 -0.000002 0.001062 0.005526
0.000042 -0.000002 0.001102 0.006477
0.000048 -0.000003 0.001157 0.007538
0.000054 -0.000003 0.001229 0.008728
0.000060 -0.000004 0.001322 0.010066
0.000066 -0.000004 0.001439 0.011574
0.000072 -0.000004 0.001582 0.013279
0.000078 -0.000005 0.001757 0.015212
0.000084 -0.000005 0.001968 0.017406
0.000090 -0.000006 0.002220 0.019903
0.000096 -0.000007 0.002518 0.022749
0.000102 -0.000008 0.002868 0.025995
0.000108 -0.000009 0.003279 0.029704
0.000114 -0.000010 0.003757 0.033944
0.000120 -0.000011 0.004313 0.038795
0.000126 -0.000012 0.004958 0.044348
0.000132 -0.000014 0.005702 0.050708
0.000138 -0.000016 0.006561 0.057994
0.000144 -0.000018 0.007550 0.066342
0.000150 -0.000020 0.008687 0.075911
0.000156 -0.000023 0.009994 0.086879
0.000162 -0.000026 0.011494 0.099452
0.000168 -0.000030 0.013216 0.113867
0.000174 -0.000034 0.015190 0.130391
0.000180 -0.000039 0.017453 0.149336
0.000186 -0.000045 0.020047 0.171055
0.000192 -0.000051 0.023019 0.195954
0.000198 -0.000058 0.026424 0.224498
0.000204 -0.000067 0.030326 0.257219
0.000210 -0.000077 0.034796 0.294729
0.000216 -0.000088 0.039916 0.337726
0.000222 -0.000101 0.045782 0.387013
0.000228 -0.000115 0.052503 0.443507
0.000234 -0.000132 0.060202 0.508262
0.000240 -0.000152 0.069023 0.581349
0.000246 -0.000174 0.078875 0.651730
0.000252 -0.000199 0.089401 0.717917
0.000258 -0.000228 0.100253 0.780536
0.000264 -0.000259 0.111111 0.840030
0.000270 -0.000294 0.121678 0.896692
0.000276 -0.000332 0.131681 0.950682
0.000282 -0.000373 0.140869 1.002056
0.000288 -0.000417 0.149017 1.050781
0.000294 -0.000462 0.155921 1.096756
0.000300 -0.000510 0.161405 1.139826
0.000306 -0.000559 0.165316 1.179796
0.000312 -0.000609 0.167526 1.216445
0.000318 -0.000659 0.167936 1.249538
0.000324 -0.000710 0.166471 1.278835
0.000330 -0.000759 0.163086 1.304103
0.000336 -0.000807 0.157762 1.325122
0.000342 -0.000854 0.150507 1.341697
0.000348 -0.000897 0.141357 1.353658
0.000354 -0.000938 0.130376 1.360874
0.000360 -0.000975 0.117653 1.363254
0.000366 -0.001009 0.103301 1.360749
0.000372 -0.001037 0.087458 1.353362
0.000378 -0.001061 0.070286 1.341143
0.000384 -0.001079 0.051965 1.324198
0.000390 -0.001092 0.032694 1.302686
0.000396 -0.001099 0.012690 1.276817
0.000402 -0.001100 -0.007819 1.246856
0.000408 -0.001094 -0.028592 1.213121
0.000414 -0.001082 -0.049379 1.175975
0.000420 -0.001065 -0.069928 1.135830
0.000426 -0.001041 -0.089981 1.093139
0.000432 -0.001011 -0.109285 1.048393
0.000438 -0.000975 -0.127588 1.002116
0.000444 -0.000934 -0.144648 0.954858
0.000450 -0.000888 -0.160231 0.907191
0.000456 -0.000838 -0.174119 0.859702
0.000462 -0.000784 -0.186111 0.812984
0.000468 -0.000727 -0.196024 0.767632
0.000474 -0.000667 -0.203697 0.724235
0.000480 -0.000605 -0.208996 0.683367
0.000486 -0.000542 -0.211811 0.645581
0.000492 -0.000478 -0.212062 0.611403
0.000498 -0.000415 -0.209700 0.581322
0.000504 -0.000352 -0.204704 0.555786
0.000510 -0.000292 -0.197103 0.533927
0.000516 -0.000234 -0.187040 0.513487
0.000522 -0.000180 -0.174719 0.495279
0.000528 -0.000130 -0.160340 0.480337
0.000534 -0.000084 -0.144096 0.469726
0.000540 -0.000043 -0.126166 0.464540
0.000546 -0.000009 -0.106715 0.465920
