0.000000 -0.000104 0.683621 0.167306
0.000003 -0.000205 0.668548 0.328052
0.000006 -0.000304 0.654664 0.482647
0.000009 -0.000402 0.641852 0.629538
0.000012 -0.000497 0.629819 0.757862
0.000015 -0.000591 0.618154 0.868828
0.000018 -0.000682 0.606506 0.964459
0.000021 -0.000773 0.594579 1.046474
0.000024 -0.000861 0.582123 1.116332
0.000027 -0.000947 0.568929 1.175273
0.000030 -0.001031 0.554823 1.224353
0.000033 -0.001113 0.539663 1.264471
0.000036 -0.001193 0.523336 1.296394
0.000039 -0.001270 0.505753 1.320777
0.000042 -0.001345 0.486848 1.338186
0.000045 -0.001416 0.466575 1.349105
0.000048 -0.001485 0.444906 1.353958
0.000051 -0.001550 0.421830 1.353116
0.000054 -0.001611 0.397349 1.346904
0.000057 -0.001669 0.371481 1.335614
0.000060 -0.001723 0.344254 1.319511
0.000063 -0.001772 0.315710 1.298836
0.000066 -0.001817 0.285900 1.273815
0.000069 -0.001858 0.254884 1.244659
0.000072 -0.001894 0.222733 1.211572
0.000075 -0.001925 0.189525 1.174750
0.000078 -0.001951 0.155344 1.134386
0.000081 -0.001971 0.120283 1.090672
0.000084 -0.001987 0.084442 1.043800
0.000087 -0.001997 0.047923 0.993963
0.000090 -0.002001 0.010837 0.941356
0.000093 -0.002000 -0.026702 0.886178
0.000096 -0.001993 -0.064576 0.828633
0.000099 -0.001980 -0.102663 0.768928
0.000102 -0.001962 -0.140839 0.707275
0.000105 -0.001938 -0.178974 0.643891
0.000108 -0.001908 -0.216941 0.578998
0.000111 -0.001873 -0.254612 0.511901
0.000114 -0.001832 -0.291944 0.437338
0.000117 -0.001785 -0.328969 0.355012
0.000120 -0.001733 -0.365715 0.265122
0.000123 -0.001676 -0.402205 0.167858
0.000126 -0.001613 -0.438459 0.063401
0.000129 -0.001544 -0.474492 -0.048076
0.000132 -0.001470 -0.510316 -0.166405
0.000135 -0.001391 -0.545940 -0.291423
0.000138 -0.001307 -0.581371 -0.422973
0.000141 -0.001217 -0.616610 -0.560710
0.000144 -0.001122 -0.651582 -0.696617
0.000147 -0.001021 -0.685996 -0.824988
0.000150 -0.000916 -0.719541 -0.946518
0.000153 -0.000805 -0.751929 -1.061754
0.000156 -0.000690 -0.782900 -1.171118
0.000159 -0.000571 -0.812212 -1.274925
0.000162 -0.000447 -0.839644 -1.373402
0.000165 -0.000319 -0.864992 -1.466702
0.000168 -0.000187 -0.888072 -1.554915
0.000171 -0.000053 -0.908712 -1.638079
0.000174 0.000085 -0.926759 -1.716193
0.000177 0.000225 -0.942073 -1.789220
0.000180 0.000368 -0.954528 -1.857098
0.000183 0.000511 -0.964013 -1.919744
0.000186 0.000657 -0.970430 -1.977063
0.000189 0.000802 -0.973695 -2.028946
0.000192 0.000949 -0.973737 -2.075282
0.000195 0.001094 -0.970499 -2.115957
0.000198 0.001240 -0.963936 -2.150856
0.000201 0.001383 -0.954018 -2.179873
0.000204 0.001526 -0.940725 -2.202905
0.000207 0.001665 -0.924054 -2.219860
0.000210 0.001803 -0.904012 -2.230654
0.000213 0.001937 -0.880621 -2.235221
0.000216 0.002067 -0.853914 -2.233503
0.000219 0.002193 -0.823937 -2.225463
0.000222 0.002314 -0.790752 -2.211078
0.000225 0.002430 -0.754428 -2.190342
0.000228 0.002540 -0.715051 -2.163269
0.000231 0.002644 -0.672717 -2.129892
0.000234 0.002742 -0.627534 -2.090265
0.000237 0.002832 -0.579622 -2.044458
0.000240 0.002915 -0.529111 -1.992566
0.000243 0.002991 -0.476143 -1.934703
0.000246 0.003058 -0.420871 -1.871004
0.000249 0.003117 -0.363458 -1.801623
0.000252 0.003167 -0.304075 -1.726738
0.000255 0.003208 -0.242902 -1.646546
0.000258 0.003240 -0.180131 -1.561262
0.000261 0.003262 -0.115959 -1.471124
0.000264 0.003274 -0.050590 -1.376388
0.000267 0.003277 0.015763 -1.277329
0.000270 0.003270 0.082883 -1.174239
0.000273 0.003252 0.150545 -1.067427
0.000276 0.003224 0.218523 -0.957222
0.000279 0.003187 0.286584 -0.843964
0.000282 0.003139 0.354492 -0.728011
0.000285 0.003080 0.422011 -0.609733
0.000288 0.003012 0.488901 -0.488445
0.000291 0.002934 0.555074 -0.354092
0.000294 0.002845 0.620588 -0.206030
0.000297 0.002748 0.685495 -0.044637
0.000300 0.002640 0.749836 0.129725
0.000303 0.002523 0.813647 0.316709
0.000306 0.002396 0.876958 0.515983
0.000309 0.002260 0.939735 0.719535
0.000312 0.002114 1.001629 0.914708
0.000315 0.001959 1.062181 1.101676
0.000318 0.001795 1.120964 1.281017
0.000321 0.001623 1.177581 1.453147
0.000324 0.001442 1.231663 1.618349
0.000327 0.001254 1.282865 1.776790
0.000330 0.001057 1.330868 1.928541
0.000333 0.000854 1.375374 2.073597
0.000336 0.000645 1.416108 2.211885
0.000339 0.000430 1.452815 2.343281
0.000342 0.000209 1.485261 2.467618
0.000345 -0.000016 1.513233 2.584699
0.000348 -0.000244 1.536536 2.694300
0.000351 -0.000476 1.554997 2.796182
0.000354 -0.000711 1.568460 2.890095
0.000357 -0.000947 1.576792 2.975784
0.000360 -0.001183 1.579878 3.052996
0.000363 -0.001420 1.577624 3.121480
0.000366 -0.001656 1.569955 3.180998
0.000369 -0.001891 1.556816 3.231322
0.000372 -0.002123 1.538175 3.272241
0.000375 -0.002352 1.514017 3.303562
0.000378 -0.002577 1.484350 3.325113
0.000381 -0.002797 1.449201 3.336748
0.000384 -0.003012 1.408617 3.338342
0.000387 -0.003219 1.362668 3.329803
0.000390 -0.003420 1.311442 3.311063
0.000393 -0.003613 1.255046 3.282086
0.000396 -0.003796 1.193611 3.242869
0.000399 -0.003970 1.127283 3.193440
0.000402 -0.004134 1.056231 3.133858
0.000405 -0.004287 0.980639 3.064220
