-0.013435 -0.470958 -0.486328 -0.502546 -0.132076 0.586498 0.217512 1.142790 -0.012084 1.498840 0.838990 
-0.013413 -0.633562 -0.466082 -0.406510 -0.012720 1.156250 0.394320 0.982620 -0.116388 1.519930 0.695678 
-0.013390 -0.662712 -0.345242 -0.263622 0.110770 1.539970 0.514206 0.776026 -0.205428 1.507960 0.518128 
-0.013367 -0.559150 -0.155396 -0.103668 0.210728 1.540070 0.537632 0.576640 -0.261714 1.513260 0.301146 
-0.013345 -0.351708 0.065508 0.044944 0.264364 1.541450 0.443398 0.367078 -0.274222 1.272740 0.045792 
-0.013322 -0.082150 0.272844 0.168222 0.260654 1.530530 0.261078 0.097096 -0.251856 0.839202 -0.254400 
-0.013299 0.192390 0.418912 0.236062 0.201506 1.541450 0.030740 -0.196418 -0.209562 0.281960 -0.535300 
-0.013277 0.429830 0.475092 0.212424 0.098898 1.488660 -0.220586 -0.515478 -0.164300 -0.528940 -0.746982 
-0.013254 0.616390 0.431208 0.078970 -0.028620 1.183070 -0.426968 -0.774966 -0.126352 -1.401110 -0.885948 
-0.013231 0.696314 0.300404 -0.129002 -0.157728 0.825740 -0.543780 -0.899940 -0.089146 -1.837090 -0.887750 
-0.013209 0.615754 0.110770 -0.333688 -0.259064 0.492900 -0.553002 -0.938842 -0.046746 -1.889130 -0.773058 
-0.013186 0.355206 -0.103774 -0.492370 -0.306870 0.182638 -0.457496 -0.914674 -0.000106 -1.810690 -0.622008 
-0.013163 0.006890 -0.303478 -0.579820 -0.287472 -0.145750 -0.292984 -0.851922 0.045580 -1.612150 -0.433328 
-0.013141 -0.308778 -0.443292 -0.579502 -0.202990 -0.451136 -0.107378 -0.770196 0.082892 -1.374610 -0.209880 
-0.013118 -0.543886 -0.490038 -0.493854 -0.071656 -0.699812 0.054272 -0.688364 0.105046 -1.047390 0.056604 
-0.013095 -0.658790 -0.430678 -0.341532 0.077698 -0.823620 0.163558 -0.626566 0.106742 -0.580456 0.349800 
-0.013073 -0.638014 -0.280052 -0.154442 0.211682 -0.842488 0.212848 -0.598476 0.086602 0.060102 0.602398 
-0.013050 -0.492264 -0.074730 0.031800 0.299450 -0.844608 0.201612 -0.613316 0.046640 1.028940 0.799452 
-0.013027 -0.256838 0.147128 0.204792 0.322346 -0.882768 0.137376 -0.672994 -0.006572 1.544000 0.908950 
-0.013005 0.022260 0.337080 0.334430 0.278356 -0.998838 0.034874 -0.770196 -0.064342 1.501490 0.861356 
-0.012982 0.285776 0.452726 0.367184 0.176808 -1.202460 -0.086178 -0.889446 -0.115752 1.519620 0.724828 
-0.012959 0.506786 0.470958 0.276766 0.036358 -1.464180 -0.203944 -1.010070 -0.150308 1.505730 0.555122 
-0.012937 0.661864 0.392412 0.057028 -0.118402 -1.693990 -0.287790 -1.108650 -0.160166 1.523540 0.344606 
-0.012914 0.688364 0.236486 -0.219314 -0.258534 -1.845040 -0.313442 -1.162500 -0.141086 1.340260 0.098156 
-0.012891 0.540176 0.033390 -0.453256 -0.349906 -1.911920 -0.271784 -1.158470 -0.094552 0.927818 -0.196312 
-0.012868 0.230232 -0.180730 -0.609076 -0.366972 -1.885630 -0.169388 -1.094870 -0.026712 0.403754 -0.487494 
-0.012846 -0.115540 -0.363898 -0.664090 -0.302736 -1.777620 -0.028302 -0.977850 0.050244 -0.357220 -0.711790 
-0.012823 -0.405874 -0.472548 -0.610984 -0.168858 -1.608760 0.120522 -0.824892 0.122854 -1.257900 -0.868140 
-0.012800 -0.600702 -0.480816 -0.464492 0.005194 -1.423370 0.243376 -0.661334 0.176490 -1.796060 -0.899410 
-0.012778 -0.666634 -0.384568 -0.255036 0.180412 -1.234260 0.312488 -0.519930 0.199174 -1.891570 -0.798816 
-0.012755 -0.597840 -0.209562 -0.027136 0.317152 -1.058830 0.314714 -0.384250 0.187090 -1.835390 -0.653066 
-0.012732 -0.414566 0.006572 0.200976 0.385416 -0.950078 0.252386 -0.243376 0.147976 -1.655300 -0.471700 
-0.012710 -0.157198 0.222918 0.408312 0.373968 -0.949548 0.136846 -0.131016 0.093174 -1.421250 -0.254824 
-0.012687 0.122642 0.389656 0.528940 0.287366 -1.076960 -0.011024 -0.067522 0.033072 -1.122120 0.002650 
-0.012664 0.371212 0.471276 0.512404 0.141616 -1.325850 -0.165678 -0.072186 -0.025122 -0.675114 0.295422 
-0.012642 0.573990 0.452620 0.341956 -0.037206 -1.607700 -0.296482 -0.156562 -0.077380 -0.090630 0.559044 
-0.012619 0.689424 0.343122 0.026076 -0.218572 -1.837620 -0.370364 -0.335702 -0.123278 0.846622 0.765850 
-0.012596 0.656564 0.166102 -0.319696 -0.366760 -1.921670 -0.365594 -0.620948 -0.167056 1.512300 0.899198 
-0.012574 0.440960 -0.045686 -0.579184 -0.443504 -1.917860 -0.279628 -0.898456 -0.205958 1.511140 0.880224 
-0.012551 0.101124 -0.253764 -0.727584 -0.424636 -1.906300 -0.129532 -1.096570 -0.222706 1.515800 0.752812 
-0.012528 -0.230232 -0.414036 -0.744226 -0.310580 -1.741690 0.051304 -1.215820 -0.205852 1.507110 0.590102 
-0.012506 -0.490674 -0.488024 -0.633244 -0.124656 -1.518340 0.222494 -1.237340 -0.150626 1.525230 0.386264 
-0.012483 -0.640876 -0.457284 -0.421032 0.092750 -1.289810 0.345242 -1.175960 -0.061904 1.398030 0.147340 
-0.012460 -0.656882 -0.327964 -0.154124 0.291818 -1.043680 0.394002 -1.045270 0.042188 1.012090 -0.139072 
-0.012438 -0.541872 -0.133984 0.124868 0.427816 -0.843866 0.362732 -0.855420 0.144054 0.515054 -0.437462 
-0.012415 -0.327116 0.087874 0.417428 0.474456 -0.749526 0.258004 -0.640770 0.225038 -0.194298 -0.674902 
-0.012392 -0.054696 0.291288 0.651582 0.426438 -0.802950 0.099428 -0.431632 0.267650 -1.101660 -0.845880 
-0.012370 0.217830 0.430254 0.780266 0.294680 -1.016430 -0.085966 -0.170978 0.269982 -1.737660 -0.905770 
-0.012347 0.450500 0.475834 0.767546 0.107378 -1.354360 -0.266060 0.145220 0.244118 -1.890300 -0.823196 
-0.012324 0.629110 0.422304 0.520566 -0.103880 -1.716140 -0.403966 0.510814 0.207018 -1.854890 -0.682534 
-0.012302 0.696208 0.284822 0.089782 -0.309414 -1.913510 -0.462160 0.847152 0.172992 -1.696740 -0.508800 
-0.012279 0.598794 0.091266 -0.358704 -0.468732 -1.913300 -0.420502 1.032230 0.135362 -1.466190 -0.297754 
-0.012256 0.323936 -0.123808 -0.675220 -0.539540 -1.914250 -0.284504 1.102080 0.085224 -1.189430 -0.049078 
-0.012234 -0.025440 -0.319590 -0.835492 -0.493642 -1.902170 -0.082256 1.086820 0.023108 -0.765744 0.240938 
-0.012211 -0.335066 -0.452090 -0.831464 -0.342592 -1.691760 0.140980 1.008170 -0.044308 -0.221858 0.514736 
-0.012188 -0.559998 -0.488978 -0.686244 -0.135786 -1.411180 0.334748 0.891672 -0.106318 0.659214 0.731082 
-0.012165 -0.662288 -0.419972 -0.439052 0.104304 -1.115860 0.456012 0.762034 -0.152216 1.453050 0.884358 
-0.012143 -0.629110 -0.262668 -0.136210 0.330402 -0.808250 0.483360 0.647872 -0.172144 1.525130 0.895700 
-0.012120 -0.472866 -0.054272 0.186560 0.483996 -0.575368 0.415308 0.572930 -0.160060 1.509550 0.779630 
-0.012098 -0.231504 0.166950 0.522580 0.538374 -0.403754 0.269770 0.530212 -0.118296 1.510820 0.623280 
-0.012075 0.048442 0.351284 0.812278 0.485904 -0.334112 0.083104 0.545052 -0.055014 1.521310 0.427180 
-0.012052 0.307506 0.458344 1.084700 0.346302 -0.488448 -0.111618 0.658790 0.022684 1.446160 0.195676 
-0.012030 0.524064 0.467248 1.337400 0.162074 -0.920186 -0.294998 0.829556 0.105470 1.094450 -0.081938 
-0.012007 0.669920 0.380540 1.494390 -0.022154 -1.469270 -0.446048 1.017280 0.176278 0.619040 -0.384886 
-0.011984 0.681792 0.218890 1.540390 -0.171720 -1.859450 -0.526926 1.197270 0.220056 -0.039538 -0.636000 
-0.011961 0.516220 0.013250 1.454740 -0.266166 -1.923050 -0.504030 1.322770 0.224720 -0.933860 -0.819274 
-0.011939 0.197266 -0.199810 1.216560 -0.303372 -1.898040 -0.372166 1.360720 0.183698 -1.660170 -0.906512 
-0.011916 -0.145644 -0.377360 0.803798 -0.297436 -1.920400 -0.171720 1.316730 0.101336 -1.884360 -0.845668 
-0.011893 -0.428664 -0.477530 0.275070 -0.272314 -1.796280 0.064978 1.202680 -0.007950 -1.869730 -0.710836 
-0.011871 -0.612362 -0.475940 -0.124444 -0.235532 -1.494070 0.295952 1.022480 -0.122112 -1.735430 -0.544522 
-0.011848 -0.665468 -0.371000 -0.314078 -0.176172 -1.176920 0.461736 0.791714 -0.221434 -1.510180 -0.339836 
-0.011825 -0.584590 -0.190482 -0.352874 -0.090948 -0.828072 0.532014 0.566676 -0.285670 -1.251330 -0.100064 
-0.011803 -0.392836 0.027984 -0.299874 0.009116 -0.522474 0.496716 0.311746 -0.303796 -0.855208 0.185076 
-0.011780 -0.130698 0.241468 -0.197266 0.105364 -0.213378 0.372378 -0.017596 -0.285670 -0.341532 0.467566 
-0.011757 0.147764 0.401316 -0.080136 0.177444 0.097520 0.199810 -0.405238 -0.249206 0.466930 0.694194 
-0.011735 0.392200 0.473714 0.022472 0.209244 0.366972 0.025652 -0.778252 -0.210410 1.360400 0.863794 
-0.011712 0.589360 0.445836 0.092220 0.194086 0.577488 -0.111406 -0.989722 -0.165678 1.540390 0.906512 
-0.011689 0.693028 0.328706 0.109392 0.135468 0.669920 -0.190588 -1.064240 -0.105364 1.503290 0.806024 
-0.011667 0.643738 0.146704 0.051198 0.044944 0.696844 -0.208820 -1.040280 -0.030528 1.515480 0.655398 
-0.011644 0.411916 -0.066038 -0.074730 -0.059678 0.732460 -0.170342 -0.940220 0.050668 1.515060 0.467460 
-0.011621 0.067840 -0.271466 -0.226416 -0.156138 0.822348 -0.086708 -0.797332 0.124762 1.483050 0.242210 
-0.011599 -0.258216 -0.424954 -0.366760 -0.221434 0.994916 0.024592 -0.639816 0.179140 1.174370 -0.025546 
-0.011576 -0.510178 -0.489508 -0.467460 -0.239348 1.237340 0.142676 -0.502546 0.201506 0.717620 -0.329448 
-0.011553 -0.648084 -0.448698 -0.508482 -0.203838 1.480290 0.240408 -0.364958 0.188680 0.106106 -0.594236 
-0.011531 -0.650946 -0.311534 -0.481452 -0.122006 1.554280 0.290970 -0.221010 0.149354 -0.759702 -0.790018 
-0.011508 -0.525230 -0.113420 -0.392200 -0.011554 1.545370 0.278250 -0.104092 0.094658 -1.561490 -0.901424 
-0.011485 -0.302736 0.108862 -0.259806 0.102926 1.548450 0.202248 -0.034344 0.035510 -1.870900 -0.866232 
-0.011463 -0.027666 0.307824 -0.111194 0.195464 1.550890 0.078122 -0.026288 -0.020458 -1.880440 -0.738184 
-0.011440 0.241680 0.438734 0.025228 0.244966 1.542620 -0.066992 -0.094234 -0.069748 -1.771370 -0.578972 
-0.011417 0.470216 0.474668 0.133984 0.240832 1.380970 -0.200022 -0.241468 -0.111512 -1.554490 -0.380646 
-0.011395 0.640982 0.412128 0.190270 0.184758 1.189320 -0.291288 -0.493854 -0.148718 -1.307190 -0.148188 
-0.011372 0.694300 0.268074 0.161438 0.088404 1.022690 -0.320968 -0.789276 -0.184970 -0.940538 0.129638 
-0.011349 0.578866 0.070914 0.033814 -0.030846 0.886584 -0.285352 -1.012300 -0.208078 -0.448592 0.418276 
-0.011326 0.291182 -0.143948 -0.153382 -0.150308 0.845138 -0.191860 -1.159000 -0.202672 0.284080 0.656034 
-0.011304 -0.057558 -0.335808 -0.336232 -0.242422 0.924744 -0.057876 -1.217730 -0.163558 1.237020 0.838672 
-0.011281 -0.360506 -0.459722 -0.478590 -0.283656 1.124020 0.093068 -1.190270 -0.091160 1.550780 0.911494 
-0.011258 -0.575368 -0.486752 -0.554486 -0.262668 1.404610 0.232882 -1.090100 0.002650 1.499160 0.831040 
-0.011236 -0.664938 -0.408206 -0.550140 -0.182638 1.557350 0.328600 -0.928030 0.101548 1.519090 0.686138 
-0.011213 -0.618828 -0.244224 -0.467354 -0.059784 1.545480 0.353510 -0.727266 0.187196 1.509230 0.506044 
-0.011191 -0.452938 -0.032860 -0.324360 0.078228 1.552050 0.298920 -0.530000 0.242528 1.507850 0.287048 
-0.011168 -0.205322 0.186878 -0.150308 0.200340 1.542410 0.174264 -0.320544 0.257262 1.249630 0.029044 
-0.011145 0.074942 0.365488 0.020034 0.278568 1.560740 0.006572 -0.055332 0.238076 0.810476 -0.272738 
-0.011122 0.330508 0.463750 0.173098 0.296588 1.484530 -0.166420 0.238076 0.200234 0.240832 -0.550034 
-0.011100 0.542084 0.462796 0.282172 0.251750 1.249740 -0.305598 0.562754 0.159318 -0.584696 -0.757794 
-0.011077 0.677658 0.367820 0.301888 0.155078 1.026930 -0.380434 0.837082 0.126352 -1.442980 -0.890612 
-0.011054 0.673736 0.200340 0.206488 0.024380 0.817366 -0.377784 0.977638 0.093598 -1.847690 -0.883404 
-0.011032 0.490250 -0.007738 -0.003922 -0.119674 0.685714 -0.300828 1.030320 0.053848 -1.887330 -0.765002 
-0.011009 0.162604 -0.219314 -0.249736 -0.246768 0.691650 -0.163134 1.017280 0.008056 -1.801580 -0.611832 
-0.010986 -0.176278 -0.391140 -0.453680 -0.324996 0.844290 0.010494 0.959830 -0.040068 -1.598160 -0.420502 
-0.010964 -0.451348 -0.482088 -0.587240 -0.333688 1.147030 0.189740 0.877680 -0.082150 -1.358600 -0.195358 
-0.010941 -0.623598 -0.470110 -0.627414 -0.267438 1.481140 0.341108 0.788852 -0.111088 -1.022690 0.073988 
-0.010918 -0.663560 -0.356160 -0.568902 -0.139284 1.559370 0.425696 0.714864 -0.120840 -0.549822 0.366230 
-0.010896 -0.570492 -0.170766 -0.426544 0.022472 1.540600 0.417640 0.671086 -0.107802 0.110770 0.615118 
-0.010873 -0.369940 0.049078 -0.230338 0.181684 1.549080 0.314290 0.669602 -0.073034 1.081940 0.809204 
-0.010850 -0.103456 0.259594 -0.020670 0.302312 1.539010 0.136634 0.715182 -0.021942 1.548340 0.910116 
-0.010828 0.173416 0.412128 0.183698 0.357750 1.558940 -0.076108 0.803268 0.037418 1.500110 0.854360 
-0.010805 0.413824 0.475304 0.362732 0.339094 1.393690 -0.276448 0.921246 0.094340 1.519930 0.715606 
-0.010782 0.604730 0.438310 0.456118 0.251962 1.097310 -0.418912 1.048230 0.137588 1.506050 0.543144 
-0.010760 0.695678 0.313442 0.420926 0.112360 0.813444 -0.474880 1.161340 0.157728 1.521100 0.330614 
-0.010737 0.629216 0.127200 0.241574 -0.054802 0.566676 -0.437568 1.235640 0.148718 1.319280 0.081620 
-0.010714 0.381282 -0.086814 -0.057876 -0.220374 0.439158 -0.315138 1.251120 0.109922 0.899516 -0.215286 
-0.010692 0.034026 -0.289274 -0.359234 -0.349800 0.464916 -0.132182 1.207020 0.045898 0.365276 -0.503288 
-0.010669 -0.286412 -0.435236 -0.578972 -0.408312 0.695466 0.079606 1.104630 -0.032118 -0.412128 -0.723344 
-0.010646 -0.528728 -0.490356 -0.696314 -0.377784 1.121480 0.288320 0.957922 -0.110664 -1.305920 -0.874500 
-0.010624 -0.654338 -0.439370 -0.692392 -0.261608 1.509650 0.452938 0.789170 -0.174264 -1.810800 -0.896018 
-0.010601 -0.644162 -0.294574 -0.575156 -0.084058 1.553110 0.529682 0.633986 -0.209880 -1.891040 -0.790654 
-0.010578 -0.507528 -0.092644 -0.369092 0.115540 1.537210 0.490992 0.504772 -0.208820 -1.827550 -0.642678 
-0.010556 -0.277826 0.129956 -0.121370 0.292030 1.541770 0.343440 0.368562 -0.174900 -1.641090 -0.458980 
-0.010533 -0.000424 0.324148 0.134938 0.405556 1.529790 0.131970 0.253234 -0.119886 -1.405670 -0.239772 
-0.010510 0.265530 0.446578 0.392094 0.434388 1.543360 -0.115858 0.191224 -0.055014 -1.097740 0.020564 
-0.010488 0.490356 0.472972 0.589254 0.376724 1.338040 -0.348846 0.207654 0.011766 -0.643632 0.313760 
-0.010465 0.652854 0.401528 0.654444 0.244224 0.979122 -0.506150 0.319272 0.075578 -0.041552 0.573778 
-0.010442 0.691862 0.251008 0.554274 0.059996 0.635470 -0.562436 0.559150 0.136846 0.910116 0.777616 
-0.010419 0.558832 0.050456 0.280476 -0.143100 0.321816 -0.509436 0.866338 0.195040 1.525870 0.903226 
-0.010397 0.258004 -0.164300 -0.116282 -0.330084 0.008056 -0.368880 1.118620 0.236486 1.507110 0.874182 
-0.010374 -0.089570 -0.351496 -0.475092 -0.460146 -0.304962 -0.185712 1.294680 0.243058 1.517390 0.743378 
-0.010351 -0.386052 -0.467036 -0.710730 -0.495974 -0.566782 -0.007738 1.363800 0.204898 1.506150 0.578336 
-0.010329 -0.589996 -0.483996 -0.808780 -0.421562 -0.747300 0.127306 1.333270 0.122536 1.525450 0.372378 
-0.010306 -0.666528 -0.395486 -0.755674 -0.253552 -0.803162 0.202884 1.226630 0.009646 1.378320 0.129850 
-0.010283 -0.607804 -0.225568 -0.576428 -0.031482 -0.806660 0.215498 1.049290 -0.112042 0.982302 -0.159954 
-0.010261 -0.432162 -0.011554 -0.308354 0.203626 -0.828178 0.169812 0.813550 -0.219950 0.476682 -0.456224 
-0.010238 -0.179458 0.206594 -0.010918 0.396440 -0.914250 0.078652 0.576746 -0.293832 -0.249630 -0.689000 
-0.010215 0.100488 0.378738 0.307930 0.504878 -1.089150 -0.040704 0.307506 -0.320120 -1.157200 -0.855102 
-0.010193 0.352344 0.467990 0.616072 0.511344 -1.343660 -0.164830 -0.047170 -0.307506 -1.760660 -0.905664 
-0.010170 0.559150 0.457602 0.861674 0.418276 -1.606110 -0.267332 -0.475516 -0.275600 -1.891570 -0.816624 
-0.010147 0.683912 0.354464 1.077490 0.254294 -1.797230 -0.319166 -0.863582 -0.238288 -1.850120 -0.674266 
-0.010125 0.664620 0.181790 1.195150 0.061162 -1.901530 -0.304326 -1.067840 -0.188362 -1.684340 -0.498412 
-0.010102 0.463856 -0.028196 1.138020 -0.125186 -1.914680 -0.222600 -1.130490 -0.116388 -1.452840 -0.285458 
-0.010079 0.127730 -0.239560 0.808356 -0.283232 -1.836870 -0.090206 -1.081730 -0.026076 -1.169710 -0.034132 
-0.010057 -0.207442 -0.405556 0.212636 -0.409266 -1.683810 0.063706 -0.951138 0.071232 -0.738184 0.256838 
-0.010034 -0.474774 -0.487176 -0.330614 -0.487176 -1.496610 0.204686 -0.770514 0.159530 -0.182850 0.527244 
-0.010011 -0.635152 -0.465022 -0.640028 -0.482724 -1.302850 0.300192 -0.581198 0.221964 0.717832 0.740834 
-0.009989 -0.661864 -0.342592 -0.748572 -0.380222 -1.109930 0.331038 -0.395592 0.246344 1.474460 0.887962 
-0.009966 -0.556818 -0.152428 -0.684442 -0.195570 -0.961738 0.293196 -0.165678 0.233836 1.520460 0.889340 
-0.009943 -0.348104 0.068582 -0.490144 0.033390 -0.910964 0.194722 0.096460 0.198326 1.511770 0.769136 
-0.009921 -0.078122 0.275388 -0.217618 0.258958 -0.985164 0.053848 0.373968 0.154230 1.509550 0.610772 
-0.009898 0.195994 0.420608 0.075578 0.428770 -1.194200 -0.105258 0.661440 0.116282 1.523010 0.412340 
-0.009875 0.431950 0.474138 0.391246 0.507740 -1.484950 -0.253552 0.861250 0.087980 1.430580 0.178292 
-0.009853 0.616496 0.428240 0.672358 0.485056 -1.756100 -0.357538 0.954000 0.060632 1.065940 -0.102396 
-0.009830 0.694724 0.296376 0.890930 0.369622 -1.911180 -0.388066 0.984316 0.029044 0.583848 -0.404178 
-0.009807 0.611302 0.106000 1.054280 0.193238 -1.915630 -0.333900 0.967356 -0.005618 -0.091372 -0.650840 
-0.009785 0.348740 -0.108544 1.076220 -0.004346 -1.923900 -0.204050 0.922200 -0.039326 -0.992054 -0.829980 
-0.009762 0.000000 -0.307718 0.850014 -0.192072 -1.834970 -0.026500 0.861992 -0.066886 -1.689530 -0.908208 
-0.009739 -0.314608 -0.446154 0.327752 -0.357644 -1.610990 0.158682 0.802420 -0.083422 -1.887220 -0.840050 
-0.009717 -0.547702 -0.491416 -0.238924 -0.481452 -1.383190 0.311110 0.756734 -0.084694 -1.866240 -0.703098 
-0.009694 -0.660910 -0.430678 -0.612892 -0.526290 -1.128790 0.396016 0.735746 -0.070066 -1.724620 -0.534664 
-0.009671 -0.638120 -0.278992 -0.786520 -0.463644 -0.893898 0.398348 0.746770 -0.040704 -1.497360 -0.327964 
-0.009649 -0.490886 -0.073140 -0.779100 -0.303690 -0.742636 0.321604 0.790760 -0.001378 -1.233950 -0.085012 
-0.009626 -0.254294 0.148612 -0.626354 -0.088510 -0.727690 0.178822 0.862098 0.041022 -0.827754 0.201824 
-0.009603 0.024698 0.337504 -0.371106 0.151898 -0.877468 -0.004028 0.949760 0.078970 -0.305386 0.481558 
-0.009581 0.287684 0.451878 -0.071126 0.364322 -1.176710 -0.194722 1.038690 0.104516 0.527456 0.705112 
-0.009558 0.507952 0.468414 0.247828 0.497352 -1.561700 -0.360718 1.111730 0.111724 1.393480 0.869518 
-0.009535 0.661546 0.388914 0.569538 0.529152 -1.860410 -0.459934 1.153170 0.098156 1.535830 0.902166 
-0.009512 0.685820 0.231928 0.839732 0.456966 -1.925600 -0.462160 1.152860 0.064024 1.505310 0.796484 
-0.009490 0.534876 0.028514 1.091910 0.304962 -1.903650 -0.362308 1.107590 0.014734 1.513890 0.643526 
-0.009467 0.223554 -0.185500 1.292030 0.116494 -1.924430 -0.179140 1.022580 -0.041658 1.517280 0.452938 
-0.009444 -0.121794 -0.367714 1.366020 -0.067522 -1.808570 0.047064 0.910434 -0.094976 1.471490 0.225780 
-0.009422 -0.410856 -0.474880 1.269140 -0.217830 -1.525550 0.266378 0.790230 -0.134726 1.147340 -0.045262 
-0.009399 -0.604094 -0.481982 0.933330 -0.322770 -1.236380 0.427922 0.684548 -0.152428 0.684760 -0.349164 
-0.009376 -0.668012 -0.384356 0.342910 -0.390186 -0.911494 0.499790 0.614800 -0.142782 0.058724 -0.609500 
-0.009354 -0.597310 -0.208184 -0.214332 -0.420714 -0.634622 0.472018 0.596568 -0.105364 -0.817896 -0.801466 
-0.009331 -0.412870 0.008056 -0.518870 -0.390610 -0.405344 0.354252 0.638650 -0.044732 -1.597630 -0.905558 
-0.009308 -0.154548 0.223978 -0.616390 -0.287578 -0.223448 0.181472 0.736170 0.027984 -1.876620 -0.861250 
-0.009286 0.125080 0.389656 -0.557878 -0.123808 -0.172144 -0.007632 0.875984 0.100700 -1.877900 -0.730764 
-0.009263 0.372590 0.469580 -0.389656 0.068052 -0.327116 -0.182426 1.035830 0.160908 -1.761510 -0.569432 
-0.009240 0.574520 0.449758 -0.163240 0.246132 -0.782598 -0.330296 1.185290 0.194192 -1.541450 -0.369092 
-0.009218 0.688470 0.338988 0.076532 0.370788 -1.375560 -0.444458 1.288010 0.192072 -1.291720 -0.134302 
-0.009195 0.652854 0.161332 0.318530 0.416474 -1.816730 -0.496822 1.313870 0.150626 -0.914886 0.145644 
-0.009172 0.434918 -0.050456 0.519824 0.377890 -1.921570 -0.456012 1.268290 0.074412 -0.416686 0.432586 
-0.009150 0.094340 -0.258216 0.607380 0.263516 -1.901640 -0.319166 1.156040 -0.022578 0.339306 0.666528 
-0.009127 -0.236062 -0.417428 0.541024 0.094552 -1.908640 -0.112360 0.984422 -0.122854 1.278250 0.845032 
-0.009104 -0.495232 -0.490250 0.308884 -0.099640 -1.713600 0.122112 0.775602 -0.207654 1.548660 0.908526 
-0.009082 -0.643738 -0.457708 -0.057558 -0.284928 -1.420290 0.331992 0.576746 -0.259700 1.500110 0.821394 
-0.009059 -0.657518 -0.327116 -0.413718 -0.423364 -1.114700 0.470322 0.371636 -0.268922 1.518130 0.674372 
-0.009036 -0.541130 -0.132712 -0.659638 -0.476152 -0.790548 0.511344 0.112148 -0.243482 1.511240 0.491840 
-0.009014 -0.324890 0.089252 -0.778888 -0.424636 -0.527244 0.451454 -0.164088 -0.199492 1.499900 0.270724 
-0.008991 -0.051622 0.292242 -0.753872 -0.276448 -0.280052 0.310792 -0.458132 -0.151580 1.223560 0.009328 
-0.008968 0.220480 0.429724 -0.599642 -0.064130 -0.082998 0.130062 -0.717196 -0.112890 0.778570 -0.293408 
-0.008946 0.452196 0.474032 -0.350012 0.166102 -0.012932 -0.051092 -0.853618 -0.079606 0.195570 -0.566782 
-0.008923 0.629640 0.419018 -0.062328 0.363368 -0.110240 -0.204050 -0.903332 -0.043990 -0.643950 -0.770408 
