-0.069467 1.174040 0.122534 1.473920 0.262404 -1.762630 -0.762784 1.005680 0.128247 0.540176 -0.027383 0.682080 0.086877 0.341432 -0.146568 -0.114856 0.241522 -0.293412 -0.446599 0.007840 -0.009850 
-0.069444 0.773220 -0.174936 1.182660 0.006895 -1.865530 -0.628627 0.858676 -0.022261 0.470400 -0.076042 0.731864 0.100864 0.032732 -0.377846 0.164248 0.403259 -0.459228 -0.426308 0.007644 -0.009653 
-0.069422 0.215012 -0.485605 0.765576 -0.289590 -1.774980 -0.452903 0.653072 -0.174345 0.392000 -0.111305 0.755776 0.089832 -0.272636 -0.531703 0.407288 0.472603 -0.518812 -0.310866 0.007448 -0.009850 
-0.069399 -0.616420 -0.747615 0.214424 -0.559283 -1.568200 -0.242704 0.381220 -0.299834 0.314188 -0.127262 0.748916 0.056145 -0.553308 -0.577604 0.558992 0.430642 -0.458836 -0.127262 0.007252 -0.010047 
-0.069376 -1.445500 -0.944221 -0.601916 -0.760814 -1.296740 0.009456 0.107604 -0.375285 0.255584 -0.119973 0.711676 0.006698 -0.776748 -0.508457 0.583492 0.289590 -0.291452 0.083725 0.007448 -0.009850 
-0.069354 -1.833190 -0.987561 -1.445890 -0.891819 -0.878864 0.282892 -0.176400 -0.387105 0.232652 -0.091605 0.652092 -0.047674 -0.851228 -0.342189 0.484708 0.096136 -0.055664 0.273436 0.007448 -0.010047 
-0.069331 -1.880820 -0.895956 -1.843380 -0.886106 -0.345548 0.515943 -0.528612 -0.346917 0.254800 -0.046295 0.582904 -0.094363 -0.728140 -0.109926 0.284984 -0.126277 0.194236 0.398137 0.007448 -0.009653 
-0.069308 -1.791240 -0.763375 -1.888260 -0.768891 0.480200 0.680832 -0.924728 -0.278558 0.324576 0.010441 0.518420 -0.123519 -0.386904 0.146568 0.021168 -0.328399 0.401016 0.429657 0.007448 -0.009653 
-0.069286 -1.621310 -0.595137 -1.790070 -0.616807 1.353180 0.784060 -1.262040 -0.202910 0.430612 0.066980 0.472752 -0.127262 0.060368 0.378437 -0.246176 -0.456843 0.517440 0.360116 0.007840 -0.009850 
-0.069263 -1.404730 -0.392227 -1.593680 -0.426505 1.538210 0.769285 -1.413750 -0.121549 0.543312 0.112684 0.456680 -0.105001 0.441588 0.530915 -0.460012 -0.486787 0.517636 0.208426 0.007644 -0.009653 
-0.069240 -1.123670 -0.153660 -1.355140 -0.202122 1.501950 0.639856 -1.423940 -0.032899 0.627200 0.135339 0.476084 -0.061070 0.702660 0.563420 -0.569380 -0.407593 0.403368 0.008668 0.007644 -0.009653 
-0.069218 -0.704424 0.136718 -1.005090 0.066783 1.515470 0.469254 -1.339660 0.055554 0.670124 0.127656 0.529004 -0.004334 0.803600 0.464132 -0.548800 -0.237976 0.199724 -0.198379 0.007448 -0.009653 
-0.069195 -0.132300 0.446008 -0.517636 0.358737 1.514880 0.262995 -1.195400 0.132975 0.668752 0.089635 0.602308 0.052599 0.746760 0.289590 -0.402780 -0.017730 -0.048804 -0.361692 0.007448 -0.009850 
-0.069172 0.781060 0.722990 0.193648 0.608730 1.345150 0.016548 -1.038020 0.186165 0.624848 0.028171 0.678356 0.096924 0.575848 0.080573 -0.161308 0.206456 -0.284200 -0.445023 0.007644 -0.009850 
-0.069150 1.487250 0.936538 1.160710 0.808882 0.961772 -0.263389 -0.874748 0.205865 0.548408 -0.043340 0.740880 0.118200 0.319284 -0.165677 0.118580 0.382377 -0.453740 -0.429263 0.007448 -0.010047 
-0.069127 1.521940 0.982636 1.549770 0.904821 0.503328 -0.514761 -0.664832 0.194045 0.451780 -0.109138 0.775180 0.110911 0.008624 -0.393015 0.371028 0.467481 -0.519204 -0.317761 0.007644 -0.009850 
-0.069104 1.515860 0.889258 1.501950 0.842175 -0.119952 -0.682999 -0.416696 0.164298 0.341432 -0.155827 0.773808 0.076239 -0.294980 -0.539189 0.542724 0.446205 -0.463736 -0.136324 0.007252 -0.009850 
-0.069082 1.510180 0.753525 1.519000 0.706639 -0.980000 -0.776968 -0.132300 0.131005 0.232260 -0.175133 0.736568 0.021079 -0.573496 -0.576028 0.589372 0.318746 -0.300664 0.074269 0.007252 -0.009850 
-0.069059 1.521940 0.580165 1.509200 0.538992 -1.654630 -0.785636 0.190904 0.109138 0.152292 -0.163116 0.671104 -0.042355 -0.788508 -0.498607 0.508620 0.130611 -0.067032 0.265753 0.007448 -0.009850 
-0.069036 1.466470 0.372330 1.511550 0.332536 -1.860820 -0.677877 0.442764 0.100667 0.124264 -0.120958 0.591724 -0.099485 -0.849072 -0.326035 0.324380 -0.088453 0.183652 0.394394 0.007448 -0.009850 
-0.069014 1.181290 0.128247 1.293800 0.091408 -1.819660 -0.511412 0.596036 0.093772 0.160524 -0.055357 0.514108 -0.137703 -0.709716 -0.090817 0.066640 -0.299440 0.393568 0.430642 0.007448 -0.009850 
-0.068991 0.782628 -0.167844 0.903756 -0.196212 -1.639930 -0.313230 0.687568 0.078800 0.259700 0.023049 0.455112 -0.147947 -0.353584 0.165677 -0.204232 -0.442068 0.515088 0.365238 0.007448 -0.009850 
-0.068968 0.229124 -0.479695 0.408660 -0.483635 -1.393950 -0.074466 0.723436 0.052599 0.409836 0.100470 0.427280 -0.127853 0.092904 0.393409 -0.429044 -0.488363 0.520380 0.216306 0.007448 -0.009850 
-0.068946 -0.597996 -0.742887 -0.322420 -0.704669 -1.026840 0.197788 0.716772 0.017139 0.568596 0.162328 0.441196 -0.081164 0.466676 0.538401 -0.560364 -0.428278 0.411012 0.018518 0.007644 -0.009653 
-0.068923 -1.432960 -0.941660 -1.218340 -0.862860 -0.529200 0.449948 0.674436 -0.023246 0.683452 0.191878 0.496664 -0.017139 0.716772 0.560465 -0.562128 -0.271860 0.210112 -0.189514 0.007644 -0.009653 
-0.068900 -1.829270 -0.988349 -1.773600 -0.904624 0.176204 0.635128 0.608188 -0.061858 0.739116 0.179073 0.579768 0.050629 0.804580 0.452706 -0.434924 -0.056145 -0.037436 -0.355979 0.007840 -0.009653 
-0.068878 -1.880420 -0.896547 -1.894140 -0.810655 1.136410 0.761208 0.529788 -0.092393 0.733236 0.123913 0.670712 0.106380 0.737352 0.274815 -0.206584 0.170602 -0.274596 -0.443250 0.007644 -0.009850 
-0.068855 -1.792220 -0.764557 -1.832210 -0.667042 1.542720 0.789773 0.454916 -0.108153 0.669536 0.037233 0.748132 0.137309 0.558992 0.062646 0.072912 0.359131 -0.448252 -0.432021 0.007448 -0.009850 
-0.068832 -1.623470 -0.596910 -1.660510 -0.489151 1.502730 0.687530 0.399252 -0.105986 0.563108 -0.062055 0.795564 0.135733 0.296744 -0.184786 0.334376 0.461571 -0.518420 -0.324459 0.007448 -0.009850 
-0.068809 -1.407870 -0.395182 -1.434920 -0.275800 1.512730 0.526384 0.376320 -0.084907 0.429436 -0.152281 0.802620 0.101061 -0.015680 -0.407593 0.520968 0.456646 -0.468832 -0.145189 0.007448 -0.010047 
-0.068787 -1.128180 -0.156812 -1.131700 -0.021867 1.520570 0.331748 0.392588 -0.047280 0.273812 -0.215124 0.767144 0.040385 -0.316932 -0.546084 0.590940 0.345341 -0.309876 0.065010 0.007448 -0.010047 
-0.068764 -0.710696 0.133566 -0.679336 0.270481 1.429230 0.098894 0.448644 0.000985 0.120344 -0.239552 0.696388 -0.033096 -0.593488 -0.574255 0.529592 0.164101 -0.078204 0.258464 0.007448 -0.010047 
-0.068741 -0.142688 0.442856 -0.070560 0.537219 1.093680 -0.174148 0.536648 0.051220 0.010976 -0.221231 0.605444 -0.102637 -0.799680 -0.488560 0.361032 -0.051417 0.172872 0.390257 0.007448 -0.009850 
-0.068719 0.766164 0.720626 0.881020 0.753131 0.657188 -0.443250 0.642096 0.093969 -0.026264 -0.161540 0.512932 -0.152675 -0.846132 -0.309684 0.113680 -0.266344 0.385728 0.431036 0.007448 -0.009653 
-0.068696 1.482740 0.935553 1.516260 0.892410 0.105448 -0.639659 0.746172 0.120958 0.027048 -0.069541 0.437276 -0.171784 -0.689528 -0.070920 -0.161308 -0.424732 0.511756 0.370360 0.007644 -0.009653 
-0.068673 1.522920 0.984803 1.511750 0.874089 -0.700308 -0.755298 0.820456 0.125489 0.166796 0.039006 0.394352 -0.155433 -0.320068 0.185180 -0.398468 -0.489348 0.522536 0.224580 0.007448 -0.009653 
-0.068651 1.515470 0.893001 1.516450 0.751752 -1.494700 -0.795880 0.846720 0.103622 0.377692 0.146568 0.397488 -0.106971 0.125636 0.408381 -0.546252 -0.445023 0.417872 0.027777 0.007644 -0.009850 
-0.068628 1.510770 0.757859 1.507630 0.595531 -1.833970 -0.722005 0.827120 0.057524 0.601524 0.231278 0.453152 -0.035263 0.490588 0.544902 -0.571732 -0.303774 0.220696 -0.180846 0.007644 -0.009850 
-0.068605 1.521160 0.585484 1.523700 0.399910 -1.849650 -0.566769 0.767732 -0.004531 0.759892 0.271269 0.547232 0.044128 0.729512 0.556328 -0.463540 -0.093378 -0.025872 -0.349872 0.007644 -0.009850 
-0.068583 1.470980 0.377846 1.388660 0.170799 -1.707550 -0.380013 0.671888 -0.070132 0.833784 0.251569 0.655228 0.114063 0.804580 0.440689 -0.248528 0.135339 -0.264992 -0.441477 0.007448 -0.009850 
-0.068560 1.189130 0.134157 1.032920 -0.103622 -1.478620 -0.154645 0.548212 -0.126671 0.822416 0.173163 0.751856 0.157600 0.726768 0.260040 0.024696 0.331748 -0.442568 -0.434779 0.007644 -0.009850 
-0.068537 0.792036 -0.160949 0.579180 -0.400501 -1.162080 0.110123 0.418656 -0.164495 0.732256 0.051417 0.817908 0.165480 0.541744 0.044719 0.294784 0.451524 -0.517832 -0.331157 0.007448 -0.009850 
-0.068515 0.243236 -0.472603 -0.064092 -0.643205 -0.695408 0.376861 0.310072 -0.174345 0.584080 -0.086877 0.838096 0.133960 0.273616 -0.203698 0.497056 0.464920 -0.473536 -0.154251 0.007448 -0.010047 
-0.068492 -0.579376 -0.736583 -0.952756 -0.821490 -0.089768 0.583908 0.245784 -0.153463 0.399056 -0.211381 0.806736 0.067965 -0.039788 -0.421777 0.588392 0.369769 -0.319088 0.055554 0.007448 -0.009850 
-0.068469 -1.419630 -0.937523 -1.658550 -0.908367 0.850248 0.728112 0.241080 -0.103819 0.180516 -0.297273 0.731864 -0.016154 -0.339276 -0.552191 0.549388 0.198576 -0.089572 0.250781 0.007448 -0.009850 
-0.068447 -1.825350 -0.987758 -1.885130 -0.848676 1.499790 0.795880 0.302820 -0.032111 -0.034692 -0.329778 0.628572 -0.100667 -0.612892 -0.571103 0.394940 -0.014381 0.161896 0.386120 0.007644 -0.009850 
-0.068424 -1.881400 -0.898911 -1.864940 -0.714519 1.515080 0.730082 0.424144 0.049841 -0.185808 -0.303183 0.518616 -0.165874 -0.809676 -0.477725 0.157584 -0.234233 0.377692 0.431430 0.007448 -0.009850 
-0.068401 -1.794580 -0.767315 -1.723040 -0.548645 1.508020 0.580362 0.586628 0.127262 -0.239316 -0.219261 0.423164 -0.197000 -0.841624 -0.292939 -0.116228 -0.403850 0.508620 0.375088 0.007448 -0.009653 
-0.068379 -1.627190 -0.600259 -1.507240 -0.344750 1.518610 0.397743 0.761852 0.185377 -0.169540 -0.091999 0.358092 -0.187347 -0.668164 -0.051417 -0.364364 -0.486393 0.524692 0.232066 0.007448 -0.009850 
-0.068356 -1.412180 -0.398925 -1.241270 -0.105198 1.484700 0.177300 0.895328 0.210002 0.027440 0.058706 0.341432 -0.138688 -0.285964 0.203698 -0.528808 -0.459207 0.424928 0.037036 0.007644 -0.009850 
-0.068333 -1.134840 -0.161934 -0.830648 0.179664 1.218340 -0.084513 0.953344 0.190499 0.322224 0.207441 0.389844 -0.060676 0.157584 0.422565 -0.576044 -0.332339 0.230888 -0.171981 0.007644 -0.009850 
-0.068311 -0.720692 0.127065 -0.291844 0.460389 0.801052 -0.364056 0.939624 0.127853 0.638764 0.325444 0.496272 0.031520 0.513912 0.550615 -0.490588 -0.131596 -0.014504 -0.343765 0.007448 -0.009850 
-0.068288 -0.156800 0.437143 0.568400 0.691076 0.302624 -0.587454 0.863380 0.032899 0.861224 0.381589 0.626416 0.118791 0.741664 0.551600 -0.290080 0.098106 -0.255192 -0.439310 0.007448 -0.010047 
-0.068265 0.747152 0.715701 1.409440 0.863845 -0.421596 -0.725945 0.737940 -0.073875 0.961380 0.354403 0.748524 0.180058 0.803208 0.428081 -0.022540 0.303183 -0.436688 -0.437143 0.007448 -0.009850 
-0.068243 1.476660 0.933386 1.533900 0.897138 -1.281840 -0.793910 0.563892 -0.171193 0.942956 0.244871 0.838096 0.200349 0.715792 0.244674 0.252644 0.438128 -0.517048 -0.337658 0.007448 -0.010047 
-0.068220 1.524100 0.985985 1.507830 0.794107 -1.776350 -0.757859 0.362992 -0.241719 0.813204 0.074663 0.875728 0.173951 0.523908 0.026398 0.471576 0.472406 -0.478044 -0.163510 0.007644 -0.009850 
-0.068197 1.514690 0.895168 1.512730 0.647736 -1.864740 -0.620156 0.181300 -0.272057 0.604856 -0.118988 0.854364 0.105198 0.250488 -0.222413 0.581728 0.391833 -0.327908 0.046098 0.007448 -0.009850 
-0.068175 1.511550 0.760617 1.519200 0.463935 -1.766160 -0.442659 0.054292 -0.253736 0.346920 -0.292939 0.778512 0.009456 -0.063700 -0.435173 0.563500 0.229505 -0.100744 0.242901 0.007252 -0.009850 
-0.068152 1.520370 0.588833 1.461380 0.245659 -1.555460 -0.230293 -0.027440 -0.190499 0.035476 -0.413109 0.663460 -0.092393 -0.360836 -0.557707 0.427476 0.023049 0.151116 0.381786 0.007448 -0.009850 
-0.068129 1.474120 0.382180 1.155220 -0.013396 -1.279100 0.023640 -0.036064 -0.096333 -0.262248 -0.458616 0.533316 -0.177103 -0.631708 -0.567951 0.198352 -0.202122 0.369460 0.431430 0.007448 -0.009850 
-0.068107 1.196190 0.139673 0.732648 -0.310669 -0.853188 0.296485 0.106820 0.017336 -0.569772 -0.425126 0.412972 -0.225762 -0.818692 -0.466496 -0.071736 -0.381786 0.505092 0.379816 0.007448 -0.009850 
-0.068084 0.800464 -0.155039 0.165424 -0.576028 -0.311836 0.526384 0.366716 0.138885 -0.931784 -0.335294 0.318304 -0.227535 -0.835744 -0.275603 -0.327908 -0.480089 0.526456 0.240143 0.007644 -0.009850 
-0.068061 0.255976 -0.467284 -0.668948 -0.773225 0.533708 0.688121 0.660520 0.248023 -1.304580 -0.222610 0.269500 -0.183013 -0.645232 -0.031323 -0.511756 -0.473982 0.431592 0.046492 0.007840 -0.009850 
-0.068039 -0.561932 -0.732249 -1.492340 -0.896744 1.381800 0.787015 0.923356 0.319337 -1.581720 -0.113275 0.294588 -0.101061 -0.251076 0.222807 -0.578788 -0.360707 0.240884 -0.163116 0.007840 -0.010047 
-0.068016 -1.406690 -0.934765 -1.854750 -0.880196 1.535070 0.764557 1.070550 0.329187 -1.679330 -0.014775 0.404740 0.004137 0.188748 0.435961 -0.515676 -0.170011 -0.003136 -0.337658 0.007644 -0.009850 
-0.067993 -1.821230 -0.987955 -1.884930 -0.758647 1.502540 0.631582 1.100740 0.265753 -1.657180 0.068753 0.564480 0.111502 0.536256 0.555343 -0.331044 0.058706 -0.245196 -0.436946 0.007448 -0.009850 
-0.067971 -1.881600 -0.901078 -1.777920 -0.604002 1.515670 0.459207 1.025670 0.139279 -1.571720 0.130217 0.722456 0.196803 0.752444 0.545887 -0.069188 0.272845 -0.430220 -0.439507 0.007448 -0.009850 
-0.067948 -1.797520 -0.770073 -1.577600 -0.411336 1.512140 0.250978 0.867496 -0.024231 -1.459420 0.161540 0.847504 0.238567 0.801444 0.415473 0.207368 0.420398 -0.515676 -0.343962 0.007644 -0.009653 
-0.067925 -1.631500 -0.604396 -1.335540 -0.184983 1.328880 0.002561 0.645820 -0.189120 -1.369650 0.158585 0.915908 0.225762 0.704620 0.229702 0.438648 0.471421 -0.482356 -0.172178 0.007252 -0.009850 
-0.067903 -1.416490 -0.403259 -0.973336 0.087862 0.939036 -0.278164 0.357308 -0.322883 -1.330450 0.121549 0.914732 0.159373 0.505680 0.007880 0.571144 0.411139 -0.336728 0.036642 0.007448 -0.010047 
-0.067880 -1.141310 -0.166859 -0.477848 0.378634 0.476084 -0.526187 0.062328 -0.402668 -1.354750 0.056145 0.844564 0.053584 0.226772 -0.240931 0.573300 0.258070 -0.111916 0.235021 0.007448 -0.010047 
-0.067857 -0.729316 0.121352 0.261268 0.625278 -0.161112 -0.690091 -0.264600 -0.416261 -1.454710 -0.027186 0.720888 -0.068556 -0.087416 -0.447978 0.456680 0.058903 0.139748 0.377452 0.007252 -0.009850 
-0.067835 -0.170324 0.431233 1.216770 0.820505 -1.027040 -0.781499 -0.691880 -0.378043 -1.602300 -0.114063 0.569184 -0.179073 -0.382592 -0.562435 0.242256 -0.165086 0.361228 0.431430 0.007448 -0.009850 
-0.067812 0.727552 0.710185 1.549970 0.905215 -1.677960 -0.784454 -1.154640 -0.314215 -1.807120 -0.188529 0.418264 -0.253539 -0.650328 -0.563617 -0.027244 -0.357949 0.501172 0.384150 0.007644 -0.009850 
-0.067789 1.470000 0.930037 1.501750 0.833901 -1.864160 -0.671770 -1.463530 -0.236991 -1.935890 -0.236006 0.284592 -0.275800 -0.826532 -0.454479 -0.289100 -0.471027 0.528024 0.247826 0.007840 -0.009850 
-0.067766 1.525660 0.986773 1.518610 0.696198 -1.814960 -0.503138 -1.568780 -0.140067 -1.928640 -0.244477 0.190120 -0.242507 -0.829080 -0.258267 -0.488040 -0.482650 0.438060 0.055948 0.007252 -0.010047 
-0.067744 1.514300 0.897926 1.510380 0.525596 -1.630130 -0.303577 -1.535270 -0.026595 -1.931580 -0.206850 0.173852 -0.160752 -0.621320 -0.012017 -0.576828 -0.386120 0.251076 -0.153857 0.007644 -0.009653 
-0.067721 1.511940 0.763769 1.505870 0.316776 -1.380430 -0.062449 -1.391600 0.089044 -1.924520 -0.126868 0.259504 -0.045310 -0.216580 0.241325 -0.534100 -0.204880 0.007840 -0.330960 0.007840 -0.009850 
-0.067698 1.519780 0.592379 1.269300 0.072299 -1.005280 0.210002 -1.180900 0.190499 -1.930600 -0.019700 0.441588 0.083725 0.219324 0.449357 -0.369068 0.019700 -0.235200 -0.434582 0.007448 -0.009850 
-0.067676 1.477250 0.385923 0.872200 -0.218276 -0.502544 0.459601 -0.957656 0.258858 -1.902180 0.092393 0.652484 0.200152 0.558208 0.559874 -0.117404 0.238961 -0.423752 -0.441477 0.007644 -0.009850 
-0.067653 1.202660 0.144795 0.365932 -0.501759 0.221480 0.641432 -0.674436 0.286044 -1.709900 0.188332 0.830060 0.275406 0.762244 0.539583 0.162876 0.402077 -0.514304 -0.349872 0.007448 -0.010047 
-0.067630 0.809480 -0.148538 -0.386120 -0.717671 1.174630 0.763572 -0.282044 0.281907 -1.481960 0.251372 0.947464 0.289196 0.798504 0.402471 0.405328 0.470436 -0.486472 -0.181043 0.007448 -0.009850 
-0.067608 0.269108 -0.461374 -1.274780 -0.869952 1.543890 0.785833 0.205996 0.266541 -1.279490 0.267920 0.984312 0.236006 0.692468 0.213942 0.558012 0.429263 -0.345156 0.027186 0.007448 -0.009653 
-0.067585 -0.544292 -0.727521 -1.793600 -0.901669 1.501750 0.678665 0.611912 0.247038 -1.069180 0.238370 0.935116 0.126277 0.486864 -0.010835 0.582708 0.288802 -0.122892 0.227141 0.007448 -0.009850 
-0.067562 -1.394150 -0.932401 -1.893950 -0.801199 1.513320 0.515943 0.828492 0.209017 -0.831432 0.177497 0.811636 -0.016351 0.203448 -0.259055 0.482944 0.094166 0.128968 0.372724 0.007840 -0.009850 
-0.067540 -1.818100 -0.989137 -1.823390 -0.655616 1.520370 0.319534 0.891408 0.140067 -0.588000 0.107759 0.639352 -0.159570 -0.111132 -0.460586 0.283024 -0.128247 0.352604 0.431430 0.007448 -0.009653 
-0.067517 -1.881990 -0.902851 -1.645220 -0.474770 1.416100 0.084513 0.843584 0.043734 -0.327516 0.048659 0.453936 -0.271663 -0.404544 -0.566769 0.019600 -0.329975 0.497056 0.388287 0.007448 -0.009653 
-0.067494 -1.799670 -0.772831 -1.416490 -0.258464 1.070750 -0.190499 0.731472 -0.064222 -0.066444 0.014972 0.274792 -0.327611 -0.668360 -0.559086 -0.248332 -0.458813 0.529592 0.255312 0.007448 -0.009850 
-0.067472 -1.635230 -0.607548 -1.103680 -0.001379 0.631316 -0.457237 0.563500 -0.164692 0.118776 0.007683 0.118776 -0.317958 -0.833588 -0.442462 -0.461384 -0.487969 0.444332 0.065404 0.007448 -0.009850 
-0.067449 -1.421200 -0.407396 -0.642880 0.291560 0.068992 -0.648721 0.366324 -0.238567 0.248920 0.015760 0.039004 -0.246053 -0.821240 -0.240537 -0.570948 -0.409169 0.261268 -0.144598 0.007840 -0.009653 
-0.067426 -1.148170 -0.172178 -0.013328 0.553964 -0.747936 -0.760814 0.185416 -0.271269 0.357308 0.032308 0.072324 -0.124898 -0.596036 0.007880 -0.551152 -0.240143 0.019208 -0.324459 0.007644 -0.009850 
-0.067404 -0.738528 0.115048 0.950404 0.766724 -1.526060 -0.796668 0.056252 -0.256297 0.449428 0.050038 0.232848 0.024231 -0.181300 0.259646 -0.403760 -0.018518 -0.224812 -0.431627 0.007644 -0.009850 
-0.067381 -0.183848 0.425520 1.529780 0.897138 -1.841620 -0.716686 -0.030380 -0.195818 0.517832 0.060479 0.494900 0.175527 0.249312 0.461374 -0.162680 0.205274 -0.415324 -0.441871 0.007644 -0.009850 
-0.067358 0.708344 0.705457 1.508220 0.868179 -1.847100 -0.559480 -0.049392 -0.103819 0.557032 0.059297 0.754404 0.296485 0.579180 0.563223 0.117208 0.380604 -0.511168 -0.354403 0.007448 -0.009850 
-0.067336 1.462940 0.927279 1.518020 0.741705 -1.698340 -0.370951 0.079968 0.008471 0.569968 0.044325 0.946680 0.355585 0.771064 0.532688 0.370636 0.466693 -0.488432 -0.188135 0.007448 -0.009850 
-0.067313 1.527040 0.986970 1.507040 0.582923 -1.466860 -0.143219 0.337512 0.130020 0.558404 0.017336 1.049780 0.334703 0.794584 0.389075 0.540568 0.443644 -0.352016 0.019109 0.007448 -0.009850 
