-0.0140023	1.49822	0.885909
-0.0139796	1.51645	0.879211
-0.0139569	1.51488	0.76042
-0.0139342	1.50842	0.606563
-0.0139116	1.5239	0.413503
-0.0138889	1.40669	0.18715
-0.0138662	1.06056	-0.083922
-0.0138435	0.614656	-0.381392
-0.0138209	-0.010192	-0.629612
-0.0137982	-0.88984	-0.812231
-0.0137755	-1.62621	-0.90817
-0.0137528	-1.88121	-0.857738
-0.0137302	-1.87141	-0.725748
-0.0137075	-1.73734	-0.563026
-0.0136848	-1.52488	-0.361692
-0.0136621	-1.26557	-0.125489
-0.0136395	-0.86632	0.156615
-0.0136168	-0.339276	0.440295
-0.0135941	0.493332	0.674725
-0.0135714	1.37102	0.85301
-0.0135488	1.53938	0.899305
-0.0135261	1.50587	0.803957
-0.0135034	1.51449	0.659162
-0.0134807	1.51724	0.478907
-0.013458	1.47392	0.262404
-0.0134354	1.18266	0.006895
-0.0134127	0.765576	-0.28959
-0.01339	0.214424	-0.559283
-0.0133673	-0.601916	-0.760814
-0.0133447	-1.44589	-0.891819
-0.013322	-1.84338	-0.886106
-0.0132993	-1.88826	-0.768891
-0.0132766	-1.79007	-0.616807
-0.013254	-1.59368	-0.426505
-0.0132313	-1.35514	-0.202122
-0.0132086	-1.00509	0.066783
-0.0131859	-0.517636	0.358737
-0.0131633	0.193648	0.60873
-0.0131406	1.16071	0.808882
-0.0131179	1.54977	0.904821
-0.0130952	1.50195	0.842175
-0.0130726	1.519	0.706639
-0.0130499	1.5092	0.538992
-0.0130272	1.51155	0.332536
-0.0130045	1.2938	0.091408
-0.0129819	0.903756	-0.196212
-0.0129592	0.40866	-0.483635
-0.0129365	-0.32242	-0.704669
-0.0129138	-1.21834	-0.86286
-0.0128912	-1.7736	-0.904624
-0.0128685	-1.89414	-0.810655
-0.0128458	-1.83221	-0.667042
-0.0128231	-1.66051	-0.489151
-0.0128005	-1.43492	-0.2758
-0.0127778	-1.1317	-0.021867
-0.0127551	-0.679336	0.270481
-0.0127324	-0.07056	0.537219
-0.0127098	0.88102	0.753131
-0.0126871	1.51626	0.89241
-0.0126644	1.51175	0.874089
