0.004299 -0.000372 -0.211464 0.537240
0.004302 -0.000341 -0.208690 0.523135
0.004305 -0.000309 -0.205291 0.508947
0.004308 -0.000279 -0.201294 0.494788
0.004311 -0.000249 -0.196725 0.480767
0.004314 -0.000220 -0.191612 0.466995
0.004317 -0.000192 -0.185982 0.453581
0.004320 -0.000164 -0.179862 0.440636
0.004323 -0.000138 -0.173279 0.428271
0.004326 -0.000112 -0.166258 0.416596
0.004329 -0.000088 -0.158826 0.405723
0.004332 -0.000065 -0.151008 0.395762
0.004335 -0.000043 -0.142827 0.386827
0.004338 -0.000022 -0.134309 0.379029
0.004341 -0.000002 -0.125474 0.372483
0.004344 0.000016 -0.116345 0.367303
0.004347 0.000033 -0.106941 0.363606
0.004350 0.000048 -0.097283 0.361510
0.004353 0.000062 -0.087388 0.361135
0.004356 0.000074 -0.077271 0.362604
0.004359 0.000085 -0.066949 0.366043
0.004362 0.000094 -0.056433 0.371579
0.004365 0.000102 -0.045736 0.379346
0.004368 0.000108 -0.034866 0.389481
0.004371 0.000112 -0.023832 0.402123
0.004374 0.000115 -0.012638 0.417421
0.004377 0.000116 -0.001290 0.435527
0.004380 0.000115 0.010213 0.456600
0.004383 0.000113 0.021870 0.480806
0.004386 0.000109 0.033685 0.508322
0.004389 0.000103 0.045664 0.539329
0.004392 0.000095 0.057811 0.573184
0.004395 0.000086 0.070097 0.607430
0.004398 0.000074 0.082468 0.641888
0.004401 0.000061 0.094870 0.676557
0.004404 0.000046 0.107253 0.711424
0.004407 0.000029 0.119564 0.746472
0.004410 0.000010 0.131752 0.781672
0.004413 -0.000011 0.143769 0.816990
0.004416 -0.000033 0.155566 0.852384
0.004419 -0.000058 0.167094 0.887806
0.004422 -0.000083 0.178308 0.923204
0.004425 -0.000111 0.189161 0.958519
0.004428 -0.000140 0.199611 0.993689
0.004431 -0.000171 0.209614 1.028646
0.004434 -0.000203 0.219129 1.063321
0.004437 -0.000237 0.228118 1.097639
0.004440 -0.000271 0.236543 1.131526
0.004443 -0.000307 0.244367 1.164903
0.004446 -0.000345 0.251556 1.197690
0.004449 -0.000383 0.258080 1.229805
0.004452 -0.000422 0.263907 1.261169
0.004455 -0.000462 0.269010 1.291697
0.004458 -0.000503 0.273363 1.321308
0.004461 -0.000544 0.276945 1.349920
0.004464 -0.000586 0.279732 1.377452
0.004467 -0.000628 0.281708 1.403825
0.004470 -0.000670 0.282857 1.428959
0.004473 -0.000713 0.283165 1.452780
0.004476 -0.000755 0.282622 1.475212
0.004479 -0.000797 0.281220 1.496185
0.004482 -0.000839 0.278953 1.515630
0.004485 -0.000881 0.275820 1.533481
0.004488 -0.000922 0.271820 1.549678
0.004491 -0.000963 0.266957 1.564163
0.004494 -0.001002 0.261237 1.576881
0.004497 -0.001041 0.254668 1.587783
0.004500 -0.001079 0.247261 1.596826
0.004503 -0.001115 0.239032 1.603968
0.004506 -0.001150 0.229997 1.609176
0.004509 -0.001184 0.220175 1.612419
0.004512 -0.001216 0.209589 1.613674
0.004515 -0.001247 0.198265 1.612921
0.004518 -0.001276 0.186228 1.610149
0.004521 -0.001303 0.173510 1.605349
0.004524 -0.001328 0.160143 1.598521
0.004527 -0.001351 0.146162 1.589670
0.004530 -0.001372 0.131604 1.578806
0.004533 -0.001390 0.116507 1.565946
0.004536 -0.001406 0.100914 1.551114
0.004539 -0.001420 0.084867 1.534339
0.004542 -0.001432 0.068411 1.515657
0.004545 -0.001441 0.051594 1.495108
0.004548 -0.001447 0.034463 1.472740
0.004551 -0.001451 0.017068 1.448607
0.004554 -0.001453 -0.000540 1.422769
0.004557 -0.001451 -0.018308 1.395288
0.004560 -0.001447 -0.036184 1.366238
0.004563 -0.001440 -0.054113 1.335692
0.004566 -0.001431 -0.072041 1.303734
0.004569 -0.001419 -0.089913 1.270447
0.004572 -0.001404 -0.107673 1.235925
0.004575 -0.001386 -0.125265 1.200263
0.004578 -0.001366 -0.142633 1.163559
0.004581 -0.001344 -0.159722 1.125920
0.004584 -0.001318 -0.176477 1.087452
0.004587 -0.001291 -0.192843 1.048267
0.004590 -0.001261 -0.208766 1.008480
0.004593 -0.001228 -0.224193 0.968208
0.004596 -0.001193 -0.239071 0.927571
0.004599 -0.001156 -0.253349 0.886692
0.004602 -0.001117 -0.266979 0.845695
0.004605 -0.001076 -0.279911 0.804705
0.004608 -0.001033 -0.292099 0.763850
0.004611 -0.000989 -0.303500 0.723257
0.004614 -0.000942 -0.314070 0.683053
0.004617 -0.000895 -0.323770 0.643367
0.004620 -0.000845 -0.332560 0.604327
0.004623 -0.000795 -0.340406 0.566058
0.004626 -0.000743 -0.347276 0.528119
0.004629 -0.000691 -0.353179 0.487521
0.004632 -0.000637 -0.358159 0.444023
0.004635 -0.000583 -0.362263 0.397657
0.004638 -0.000529 -0.365538 0.348448
0.004641 -0.000474 -0.368036 0.296415
0.004644 -0.000418 -0.369812 0.241565
0.004647 -0.000363 -0.370920 0.183896
0.004650 -0.000307 -0.371419 0.123397
0.004653 -0.000251 -0.371369 0.060043
0.004656 -0.000196 -0.370832 -0.006202
0.004659 -0.000140 -0.369871 -0.075388
0.004662 -0.000085 -0.368551 -0.147578
0.004665 -0.000030 -0.366940 -0.222852
0.004668 0.000025 -0.365107 -0.301305
0.004671 0.000080 -0.363122 -0.383050
0.004674 0.000134 -0.361057 -0.468219
0.004677 0.000188 -0.358986 -0.556841
0.004680 0.000242 -0.356946 -0.643921
0.004683 0.000295 -0.354872 -0.725643
0.004686 0.000348 -0.352679 -0.802300
0.004689 0.000401 -0.350290 -0.874155
0.004692 0.000454 -0.347636 -0.941443
0.004695 0.000505 -0.344652 -1.004373
0.004698 0.000557 -0.341280 -1.063131
0.004701 0.000608 -0.337471 -1.117884
0.004704 0.000658 -0.333176 -1.168780
0.004707 0.000708 -0.328356 -1.215952
0.004710 0.000757 -0.322977 -1.259516
0.004713 0.000805 -0.317008 -1.299579
0.004716 0.000852 -0.310423 -1.336235
0.004719 0.000898 -0.303204 -1.369569
0.004722 0.000943 -0.295334 -1.399657
0.004725 0.000986 -0.286802 -1.426571
0.004728 0.001029 -0.277602 -1.450375
0.004731 0.001070 -0.267732 -1.471129
0.004734 0.001109 -0.257193 -1.488890
0.004737 0.001147 -0.245990 -1.503712
0.004740 0.001183 -0.234134 -1.515647
0.004743 0.001217 -0.221636 -1.524746
0.004746 0.001249 -0.208515 -1.531061
0.004749 0.001279 -0.194789 -1.534643
0.004752 0.001308 -0.180483 -1.535544
0.004755 0.001333 -0.165622 -1.533818
0.004758 0.001357 -0.150237 -1.529520
0.004761 0.001379 -0.134358 -1.522708
0.004764 0.001397 -0.118022 -1.513442
0.004767 0.001414 -0.101266 -1.501785
0.004770 0.001428 -0.084129 -1.487805
0.004773 0.001439 -0.066653 -1.471570
0.004776 0.001448 -0.048883 -1.453154
0.004779 0.001454 -0.030865 -1.432636
0.004782 0.001457 -0.012645 -1.410094
0.004785 0.001458 0.005726 -1.385615
0.004788 0.001455 0.024198 -1.359288
0.004791 0.001450 0.042720 -1.331204
0.004794 0.001443 0.061239 -1.301462
0.004797 0.001432 0.079701 -1.270161
0.004800 0.001419 0.098052 -1.237405
0.004803 0.001403 0.116237 -1.203303
0.004806 0.001384 0.134202 -1.167966
0.004809 0.001362 0.151893 -1.131509
0.004812 0.001338 0.169253 -1.094049
0.004815 0.001312 0.186228 -1.055707
0.004818 0.001282 0.202766 -1.016606
0.004821 0.001251 0.218811 -0.976871
0.004824 0.001217 0.234313 -0.936632
0.004827 0.001180 0.249219 -0.896017
0.004830 0.001142 0.263480 -0.855158
0.004833 0.001101 0.277046 -0.814187
0.004836 0.001059 0.289871 -0.773237
0.004839 0.001015 0.301908 -0.732441
0.004842 0.000968 0.313116 -0.691935
0.004845 0.000921 0.323452 -0.651851
0.004848 0.000871 0.332876 -0.612324
0.004851 0.000821 0.341353 -0.573484
0.004854 0.000769 0.348848 -0.535210
0.004857 0.000716 0.355360 -0.494593
0.004860 0.000662 0.360929 -0.450963
0.004863 0.000608 0.365602 -0.404351
0.004866 0.000553 0.369427 -0.354782
0.004869 0.000497 0.372456 -0.302271
0.004872 0.000441 0.374742 -0.246823
0.004875 0.000385 0.376342 -0.188436
0.004878 0.000328 0.377314 -0.127095
0.004881 0.000272 0.377717 -0.062775
0.004884 0.000215 0.377616 0.004565
0.004887 0.000158 0.377073 0.074975
0.004890 0.000102 0.376156 0.148523
0.004893 0.000046 0.374932 0.225291
0.004896 -0.000011 0.373471 0.305379
0.004899 -0.000066 0.371845 0.388902
0.004902 -0.000122 0.370128 0.475998
0.004905 -0.000178 0.368393 0.566529
0.004908 -0.000233 0.366668 0.654743
0.004911 -0.000288 0.364880 0.737586
0.004914 -0.000342 0.362943 0.815348
0.004917 -0.000396 0.360780 0.888287
0.004920 -0.000450 0.358320 0.956634
0.004923 -0.000504 0.355497 1.020593
0.004926 -0.000557 0.352255 1.080347
0.004929 -0.000610 0.348540 1.136059
0.004932 -0.000661 0.344306 1.187873
0.004935 -0.000713 0.339513 1.235917
0.004938 -0.000763 0.334125 1.280305
0.004941 -0.000813 0.328112 1.321140
0.004944 -0.000862 0.321449 1.358513
0.004947 -0.000909 0.314115 1.392505
0.004950 -0.000956 0.306095 1.423191
0.004953 -0.001001 0.297379 1.450639
0.004956 -0.001045 0.287960 1.474910
0.004959 -0.001088 0.277836 1.496063
0.004962 -0.001128 0.267008 1.514151
0.004965 -0.001168 0.255485 1.529228
0.004968 -0.001205 0.243274 1.541345
0.004971 -0.001241 0.230392 1.550549
0.004974 -0.001274 0.216854 1.556893
0.004977 -0.001306 0.202682 1.560426
0.004980 -0.001335 0.187900 1.561199
0.004983 -0.001362 0.172537 1.559266
0.004986 -0.001387 0.156623 1.554682
0.004989 -0.001409 0.140191 1.547504
0.004992 -0.001429 0.123278 1.537794
0.004995 -0.001446 0.105923 1.525615
0.004998 -0.001460 0.088167 1.511034
0.005001 -0.001472 0.070054 1.494123
0.005004 -0.001481 0.051631 1.474956
0.005007 -0.001488 0.032944 1.453612
0.005010 -0.001491 0.014044 1.430174
0.005013 -0.001492 -0.005019 1.404728
0.005016 -0.001490 -0.024192 1.377366
0.005019 -0.001485 -0.043421 1.348184
0.005022 -0.001477 -0.062651 1.317280
0.005025 -0.001466 -0.081827 1.284758
0.005028 -0.001452 -0.100892 1.250726
0.005031 -0.001436 -0.119790 1.215294
0.005034 -0.001416 -0.138463 1.178579
0.005037 -0.001394 -0.156854 1.140698
0.005040 -0.001369 -0.174907 1.101772
0.005043 -0.001342 -0.192564 1.061928
0.005046 -0.001311 -0.209770 1.021291
0.005049 -0.001279 -0.226469 0.979993
0.005052 -0.001244 -0.242606 0.938166
0.005055 -0.001206 -0.258128 0.895944
0.005058 -0.001166 -0.272983 0.853463
0.005061 -0.001124 -0.287120 0.810860
0.005064 -0.001080 -0.300489 0.768273
0.005067 -0.001034 -0.313044 0.725841
0.005070 -0.000986 -0.324739 0.683704
0.005073 -0.000937 -0.335531 0.641999
0.005076 -0.000886 -0.345379 0.600866
0.005079 -0.000833 -0.354245 0.560441
0.005082 -0.000779 -0.362098 0.519678
0.005085 -0.000725 -0.368956 0.475842
0.005088 -0.000669 -0.374865 0.428779
0.005091 -0.000612 -0.379873 0.378513
0.005094 -0.000555 -0.384031 0.325057
0.005097 -0.000497 -0.387394 0.268416
0.005100 -0.000439 -0.390019 0.208584
0.005103 -0.000380 -0.391964 0.145546
0.005106 -0.000321 -0.393292 0.079272
0.005109 -0.000262 -0.394065 0.009721
0.005112 -0.000203 -0.394351 -0.063162
0.005115 -0.000144 -0.394217 -0.139447
0.005118 -0.000085 -0.393734 -0.219222
0.005121 -0.000026 -0.392973 -0.302590
0.005124 0.000033 -0.392009 -0.389673
0.005127 0.000092 -0.390918 -0.480614
0.005130 0.000151 -0.389778 -0.575129
0.005133 0.000209 -0.388607 -0.666675
0.005136 0.000267 -0.387324 -0.752753
0.005139 0.000325 -0.385840 -0.833648
0.005142 0.000383 -0.384076 -0.909616
0.005145 0.000440 -0.381956 -0.980883
0.005148 0.000497 -0.379415 -1.047650
0.005151 0.000554 -0.376392 -1.110095
0.005154 0.000610 -0.372832 -1.168376
0.005157 0.000666 -0.368687 -1.222633
0.005160 0.000721 -0.363915 -1.272990
0.005163 0.000775 -0.358480 -1.319556
0.005166 0.000828 -0.352350 -1.362429
0.005169 0.000881 -0.345499 -1.401696
0.005172 0.000932 -0.337907 -1.437435
0.005175 0.000982 -0.329557 -1.469715
0.005178 0.001031 -0.320440 -1.498601
0.005181 0.001078 -0.310548 -1.524150
0.005184 0.001124 -0.299881 -1.546418
0.005187 0.001168 -0.288441 -1.565456
0.005190 0.001210 -0.276236 -1.581313
0.005193 0.001251 -0.263276 -1.594039
0.005196 0.001289 -0.249577 -1.603680
0.005199 0.001326 -0.235159 -1.610285
0.005202 0.001360 -0.220044 -1.613902
0.005205 0.001392 -0.204260 -1.614584
0.005208 0.001421 -0.187835 -1.612382
0.005211 0.001448 -0.170804 -1.607352
0.005214 0.001472 -0.153202 -1.599553
0.005217 0.001494 -0.135070 -1.589045
0.005220 0.001513 -0.116449 -1.575895
0.005223 0.001529 -0.097384 -1.560172
0.005226 0.001542 -0.077923 -1.541949
0.005229 0.001552 -0.058114 -1.521304
0.005232 0.001559 -0.038011 -1.498319
0.005235 0.001564 -0.017666 -1.473081
0.005238 0.001565 0.002866 -1.445683
0.005241 0.001563 0.023527 -1.416219
0.005244 0.001558 0.044259 -1.384791
0.005247 0.001550 0.065004 -1.351503
0.005250 0.001538 0.085701 -1.316467
0.005253 0.001524 0.106288 -1.279796
0.005256 0.001506 0.126706 -1.241608
0.005259 0.001486 0.146891 -1.202027
0.005262 0.001462 0.166782 -1.161178
0.005265 0.001436 0.186318 -1.119193
0.005268 0.001406 0.205436 -1.076203
0.005271 0.001374 0.224077 -1.032347
0.005274 0.001339 0.242179 -0.987763
0.005277 0.001302 0.259685 -0.942594
0.005280 0.001261 0.276535 -0.896984
0.005283 0.001219 0.292673 -0.851078
0.005286 0.001174 0.308044 -0.805025
0.005289 0.001126 0.322594 -0.758972
0.005292 0.001077 0.336273 -0.713071
0.005295 0.001025 0.349031 -0.667469
0.005298 0.000972 0.360820 -0.622318
0.005301 0.000917 0.371597 -0.577765
0.005304 0.000861 0.381318 -0.533680
0.005307 0.000803 0.389981 -0.486752
0.005310 0.000744 0.397627 -0.436125
0.005313 0.000684 0.404308 -0.381811
0.005316 0.000623 0.410078 -0.323813
0.005319 0.000561 0.414995 -0.262125
0.005322 0.000498 0.419117 -0.196728
0.005325 0.000435 0.422508 -0.127591
0.005328 0.000371 0.425234 -0.054670
0.005331 0.000307 0.427363 0.022092
0.005334 0.000243 0.428967 0.102770
0.005337 0.000179 0.430118 0.187456
0.005340 0.000114 0.430894 0.276258
0.005343 0.000050 0.431373 0.369305
0.005346 -0.000015 0.431635 0.466747
0.005349 -0.000080 0.431765 0.568429
0.005352 -0.000145 0.431792 0.667880
0.005355 -0.000210 0.431632 0.761614
0.005358 -0.000274 0.431190 0.849918
0.005361 -0.000339 0.430377 0.933045
0.005364 -0.000403 0.429113 1.011220
0.005367 -0.000468 0.427323 1.084640
0.005370 -0.000531 0.424941 1.153480
0.005373 -0.000595 0.421908 1.217892
0.005376 -0.000658 0.418170 1.278010
0.005379 -0.000720 0.413680 1.333952
0.005382 -0.000782 0.408397 1.385822
0.005385 -0.000843 0.402287 1.433710
0.005388 -0.000903 0.395322 1.477695
0.005391 -0.000961 0.387476 1.517848
0.005394 -0.001019 0.378735 1.554233
0.005397 -0.001075 0.369084 1.586906
0.005400 -0.001130 0.358517 1.615919
0.005403 -0.001183 0.347032 1.641319
0.005406 -0.001234 0.334632 1.663153
0.005409 -0.001283 0.321325 1.681463
0.005412 -0.001330 0.307124 1.696294
0.005415 -0.001375 0.292046 1.707688
0.005418 -0.001418 0.276113 1.715690
0.005421 -0.001458 0.259349 1.720345
0.005424 -0.001495 0.241785 1.721702
0.005427 -0.001530 0.223455 1.719811
0.005430 -0.001562 0.204396 1.714726
0.005433 -0.001592 0.184649 1.706507
0.005436 -0.001618 0.164260 1.695215
0.005439 -0.001641 0.143274 1.680917
0.005442 -0.001661 0.121744 1.663686
0.005445 -0.001677 0.099723 1.643597
0.005448 -0.001691 0.077267 1.620734
0.005451 -0.001700 0.054435 1.595183
0.005454 -0.001707 0.031289 1.567039
0.005457 -0.001710 0.007890 1.536399
0.005460 -0.001709 -0.015696 1.503369
0.005463 -0.001705 -0.039403 1.468058
0.005466 -0.001697 -0.063163 1.430582
0.005469 -0.001686 -0.086907 1.391062
0.005472 -0.001671 -0.110565 1.349624
0.005475 -0.001653 -0.134066 1.306401
0.005478 -0.001631 -0.157340 1.261527
0.005481 -0.001606 -0.180315 1.215144
0.005484 -0.001577 -0.202920 1.167399
0.005487 -0.001545 -0.225085 1.118440
0.005490 -0.001510 -0.246739 1.068422
0.005493 -0.001471 -0.267812 1.017502
0.005496 -0.001429 -0.288235 0.965840
0.005499 -0.001385 -0.307941 0.913599
0.005502 -0.001337 -0.326865 0.860946
0.005505 -0.001287 -0.344941 0.808047
0.005508 -0.001233 -0.362108 0.755073
0.005511 -0.001178 -0.378305 0.702193
0.005514 -0.001120 -0.393474 0.649578
0.005517 -0.001060 -0.407559 0.597400
0.005520 -0.000998 -0.420509 0.545757
0.005523 -0.000934 -0.432294 0.491811
0.005526 -0.000868 -0.442953 0.433268
0.005529 -0.000801 -0.452542 0.370120
0.005532 -0.000732 -0.461120 0.302346
0.005535 -0.000663 -0.468750 0.229913
0.005538 -0.000592 -0.475500 0.152775
0.005541 -0.000520 -0.481441 0.070869
0.005544 -0.000447 -0.486648 -0.015881
0.005547 -0.000374 -0.491199 -0.107572
0.005550 -0.000300 -0.495175 -0.204320
0.005553 -0.000226 -0.498661 -0.306259
0.005556 -0.000151 -0.501746 -0.413549
0.005559 -0.000075 -0.504520 -0.526373
0.005562 0.000001 -0.507057 -0.640919
0.005565 0.000077 -0.509303 -0.749704
0.005568 0.000154 -0.511144 -0.852610
0.005571 0.000230 -0.512475 -0.949891
0.005574 0.000307 -0.513201 -1.041774
0.005577 0.000384 -0.513233 -1.128452
0.005580 0.000461 -0.512493 -1.210094
0.005583 0.000538 -0.510908 -1.286847
0.005586 0.000614 -0.508412 -1.358835
0.005589 0.000690 -0.504950 -1.426167
0.005592 0.000766 -0.500471 -1.488935
0.005595 0.000841 -0.494931 -1.547216
0.005598 0.000914 -0.488295 -1.601077
0.005601 0.000987 -0.480532 -1.650577
0.005604 0.001058 -0.471619 -1.695763
0.005607 0.001128 -0.461540 -1.736680
0.005610 0.001197 -0.450284 -1.773364
0.005613 0.001263 -0.437846 -1.805851
0.005616 0.001328 -0.424228 -1.834172
0.005619 0.001391 -0.409436 -1.858360
0.005622 0.001451 -0.393485 -1.878444
0.005625 0.001509 -0.376392 -1.894458
0.005628 0.001564 -0.358181 -1.906435
0.005631 0.001616 -0.338881 -1.914413
0.005634 0.001665 -0.318526 -1.918430
0.005637 0.001711 -0.297155 -1.918532
0.005640 0.001754 -0.274811 -1.914768
0.005643 0.001794 -0.251543 -1.907192
0.005646 0.001830 -0.227401 -1.895864
0.005649 0.001862 -0.202444 -1.880850
0.005652 0.001891 -0.176731 -1.862223
0.005655 0.001915 -0.150326 -1.840063
0.005658 0.001936 -0.123296 -1.814455
0.005661 0.001952 -0.095712 -1.785494
0.005664 0.001964 -0.067647 -1.753281
0.005667 0.001972 -0.039177 -1.717924
0.005670 0.001976 -0.010381 -1.679540
0.005673 0.001975 0.018660 -1.638251
0.005676 0.001970 0.047863 -1.594188
0.005679 0.001961 0.077144 -1.547489
0.005682 0.001947 0.106418 -1.498300
0.005685 0.001929 0.135598 -1.446772
0.005688 0.001907 0.164595 -1.393063
0.005691 0.001880 0.193321 -1.337340
0.005694 0.001849 0.221689 -1.279774
0.005697 0.001813 0.249610 -1.220540
0.005700 0.001774 0.276995 -1.159822
0.005703 0.001730 0.303758 -1.097808
0.005706 0.001683 0.329812 -1.034689
0.005709 0.001631 0.355072 -0.970661
0.005712 0.001576 0.379453 -0.905924
0.005715 0.001517 0.402875 -0.840682
0.005718 0.001455 0.425256 -0.775140
0.005721 0.001390 0.446521 -0.709506
0.005724 0.001321 0.466593 -0.643988
0.005727 0.001250 0.485401 -0.578798
0.005730 0.001176 0.502879 -0.513263
0.005733 0.001099 0.519026 -0.442079
0.005736 0.001020 0.533907 -0.364698
0.005739 0.000939 0.547590 -0.281063
0.005742 0.000856 0.560149 -0.191098
0.005745 0.000771 0.571663 -0.094711
0.005748 0.000685 0.582216 0.008210
0.005751 0.000597 0.591897 0.117798
0.005754 0.000507 0.600800 0.234210
0.005757 0.000416 0.609025 0.357628
0.005760 0.000324 0.616674 0.488260
0.005763 0.000231 0.623852 0.624585
0.005766 0.000137 0.630534 0.755326
0.005769 0.000042 0.636582 0.879691
0.005772 -0.000054 0.641867 0.997921
0.005775 -0.000150 0.646271 1.110224
0.005778 -0.000247 0.649686 1.216774
0.005781 -0.000345 0.652011 1.317717
0.005784 -0.000443 0.653156 1.413175
0.005787 -0.000541 0.653040 1.503247
0.005790 -0.000639 0.651588 1.588011
0.005793 -0.000736 0.648738 1.667532
0.005796 -0.000833 0.644432 1.741858
0.005799 -0.000930 0.638623 1.811026
0.005802 -0.001025 0.631272 1.875062
0.005805 -0.001119 0.622346 1.933986
0.005808 -0.001212 0.611822 1.987811
0.005811 -0.001302 0.599684 2.036546
0.005814 -0.001391 0.585923 2.080197
0.005817 -0.001478 0.570538 2.118769
0.005820 -0.001562 0.553536 2.152267
0.005823 -0.001644 0.534931 2.180699
0.005826 -0.001723 0.514743 2.204072
0.005829 -0.001798 0.492999 2.222402
0.005832 -0.001871 0.469734 2.235704
0.005835 -0.001939 0.444989 2.244003
0.005838 -0.002004 0.418810 2.247329
0.005841 -0.002065 0.391252 2.245718
0.005844 -0.002121 0.362372 2.239215
0.005847 -0.002174 0.332237 2.227874
0.005850 -0.002221 0.300916 2.211757
0.005853 -0.002264 0.268485 2.190934
0.005856 -0.002302 0.235025 2.165488
0.005859 -0.002334 0.200621 2.135509
0.005862 -0.002362 0.165362 2.101098
0.005865 -0.002384 0.129342 2.062368
0.005868 -0.002400 0.092659 2.019440
0.005871 -0.002412 0.055414 1.972447
0.005874 -0.002417 0.017711 1.921532
0.005877 -0.002417 -0.020343 1.866850
0.005880 -0.002411 -0.058639 1.808563
0.005883 -0.002399 -0.097064 1.746847
0.005886 -0.002382 -0.135505 1.681885
0.005889 -0.002359 -0.173848 1.613870
0.005892 -0.002330 -0.211975 1.543006
0.005895 -0.002295 -0.249772 1.469505
0.005898 -0.002255 -0.287120 1.393586
0.005901 -0.002209 -0.323902 1.315479
0.005904 -0.002158 -0.360003 1.235418
0.005907 -0.002101 -0.395306 1.153647
0.005910 -0.002039 -0.429698 1.070414
0.005913 -0.001972 -0.463064 0.985975
0.005916 -0.001900 -0.495295 0.900590
0.005919 -0.001824 -0.526282 0.814523
0.005922 -0.001742 -0.555919 0.728043
0.005925 -0.001657 -0.584103 0.641420
0.005928 -0.001567 -0.610735 0.554929
0.005931 -0.001474 -0.635744 0.464707
0.005934 -0.001377 -0.659169 0.365874
0.005937 -0.001276 -0.681094 0.258228
0.005940 -0.001172 -0.701607 0.141629
0.005943 -0.001066 -0.720806 0.015915
0.005946 -0.000956 -0.738793 -0.119103
0.005949 -0.000844 -0.755680 -0.263642
0.005952 -0.000730 -0.771585 -0.417952
0.005955 -0.000613 -0.786634 -0.581751
